row_id,species_std,record_type,source_file,source_sheet,identifier,location,site_description,age_estimate,radiocarbon_lab,lat,lon,coord_status,unresolved_reason
438,unknown,NA,Rat Midden Distn MasterList6.xls,NPC NT,NA,NA,NA,NA,NA,-25.35,131.03,ok,NA
439,unknown,NA,Rat Midden Distn MasterList6.xls,NPC NT,NA,NA,NA,NA,NA,-25.35,131.03,ok,NA
440,unknown,NA,Rat Midden Distn MasterList6.xls,NPC NT,NA,NA,NA,NA,NA,-25.35,131.03,ok,NA
441,unknown,NA,Rat Midden Distn MasterList6.xls,NPC NT,NA,NA,NA,NA,NA,-24.03,133.41,ok,NA
442,unknown,NA,Rat Midden Distn MasterList6.xls,NPC NT,NA,NA,NA,NA,NA,-25.96,133.86,ok,NA
443,unknown,NA,Rat Midden Distn MasterList6.xls,NPC NT,NA,NA,NA,NA,NA,-25.98,133.9,ok,NA
444,unknown,NA,Rat Midden Distn MasterList6.xls,NPC NT,NA,NA,NA,NA,NA,-24.56,135.75,ok,NA
445,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-2780,A3990,-24,133,ok,NA
446,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-1660,A3989,-24,133,ok,NA
447,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-340,OZB166,-30.5,119.66666666666667,ok,NA
448,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-2400,OZA980,-23.5,134.5,ok,NA
449,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-3500,BETA-23022,-24.316666666666666,131.68333333333334,ok,NA
450,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-1700,BETA-23023,-24.316666666666666,131.68333333333334,ok,NA
451,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-710,BETA-30955,-25.05,124.98333333333333,ok,NA
452,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-800,BETA-68230,-25.05,124.98333333333333,ok,NA
453,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-1150,BETA-30956,-25.05,124.98333333333333,ok,NA
454,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-900,OZA167U,-25.05,124.98333333333333,ok,NA
455,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-900,BETA-30957,-25.05,124.98333333333333,ok,NA
456,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-300,BETA-30958,-25.05,124.98333333333333,ok,NA
457,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-610,OZA973U,-25.83,134.19833333333332,ok,NA
458,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-200,OZA972,-25.83,134.19833333333332,ok,NA
459,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-2280,OZA186U,-25.83,134.19833333333332,ok,NA
460,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-2330,OZA187,-25.83,134.19833333333332,ok,NA
461,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-3350,OZA188U2,-25.83,134.19833333333332,ok,NA
462,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-3310,OZA188U1,-25.83,134.19833333333332,ok,NA
463,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-3450,OZA189,-25.83,134.19833333333332,ok,NA
464,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-3330,OZA190,-25.83,134.19833333333332,ok,NA
465,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,NOT DATABLE,ANSTO,-25.83,134.19833333333332,ok,NA
466,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,101.55pMC+ 0.4%,OZA191,-25.83,134.19833333333332,ok,NA
467,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-410,OZA192,-25.83,134.19833333333332,ok,NA
468,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-250,BETA-76573,-25.83,134.19833333333332,ok,NA
469,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,101.1pMC+ 0.7%,BETA-76574,-25.83,134.19833333333332,ok,NA
470,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-1470,BETA-76575,-25.83,134.19833333333332,ok,NA
471,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-310,OZA961U,-25.83,134.19833333333332,ok,NA
472,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-300,OZA970,-25.83,134.19833333333332,ok,NA
473,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-1720,OZA969U,-25.83,134.19833333333332,ok,NA
474,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-1140,OZA967,-25.83,134.19833333333332,ok,NA
475,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-510,OZA966U,-25.83,134.19833333333332,ok,NA
476,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-360,OZB165,-25.83,134.19833333333332,ok,NA
477,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-1310,OZA964U,-25.83,134.19833333333332,ok,NA
478,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-2380,OZA963,-25.83,134.19833333333332,ok,NA
479,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-1150,OZA962,-25.83,134.19833333333332,ok,NA
480,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-360,OZA965U,-25.83,134.19833333333332,ok,NA
481,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-80,BETA-76576,-25.83,134.19833333333332,ok,NA
482,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-170,BETA-76577,-25.83,134.19833333333332,ok,NA
483,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-3430,OZB168U,-26.15833333333333,127.91333333333334,ok,NA
484,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-430,OZB164,-26.953055555555554,133.4986111111111,ok,NA
485,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-1820,OZA978U,-27.885555555555555,134.31722222222223,ok,NA
486,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-510,OZA979U,-27.885555555555555,134.31722222222223,ok,NA
487,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-1430,OZA976,-27.885555555555555,134.31722222222223,ok,NA
488,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-700,OZA977,-27.885555555555555,134.31722222222223,ok,NA
489,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-1120,OZA974,-27.885555555555555,134.31722222222223,ok,NA
490,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-1540,OZA181,-27.885555555555555,134.31722222222223,ok,NA
491,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-1530,OZA182,-27.885555555555555,134.31722222222223,ok,NA
492,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-1610,OZA975U,-27.885555555555555,134.31722222222223,ok,NA
493,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-1130,OZA183,-27.885555555555555,134.31722222222223,ok,NA
494,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-940,OZA184,-27.885555555555555,134.31722222222223,ok,NA
495,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-1950,BETA-67212,-28.419722222222223,122.97694444444444,ok,NA
496,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-20,BETA-68231,-28.419722222222223,122.97694444444444,ok,NA
497,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-770,OZC041,-30.066666666666666,142.56666666666666,ok,NA
498,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-620,OZC044,-30.066666666666666,142.56666666666666,ok,NA
499,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-470,OZC045,-30.066666666666666,142.56666666666666,ok,NA
500,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-590,OZC040,-30.066666666666666,142.56666666666666,ok,NA
501,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-560,OZC048,-30.066666666666666,142.56666666666666,ok,NA
502,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-3670,OZC617U2,-30.066666666666666,142.56666666666666,ok,NA
503,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-880,OZC616,-30.066666666666666,142.56666666666666,ok,NA
504,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-880,OZC621U1,-30.066666666666666,142.56666666666666,ok,NA
505,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-4350,OZC046,-30.066666666666666,142.56666666666666,ok,NA
506,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-2430,OZC618,-30.066666666666666,142.56666666666666,ok,NA
507,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-450,OZC043,-30.066666666666666,142.56666666666666,ok,NA
508,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,0,OZC624,-30.066666666666666,142.56666666666666,ok,NA
509,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-530,OZA185,-30.328888888888887,123.26722222222222,ok,NA
510,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-590,BETA-76571,-30.328888888888887,123.26722222222222,ok,NA
511,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-80,?OZA968U,-30.328888888888887,123.26722222222222,ok,NA
512,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-410,OZA314,-30.328888888888887,123.26722222222222,ok,NA
513,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-340,OZA968,-30.328888888888887,123.26722222222222,ok,NA
514,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-5540,OZA315,-30.333333333333332,139.33333333333334,ok,NA
515,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-7200,OZA316U,-30.333333333333332,139.33333333333334,ok,NA
516,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-6472,OZA31?,-30.333333333333332,139.33333333333334,ok,NA
517,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-10550,OZA317,-30.333333333333332,139.33333333333334,ok,NA
518,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-11950,OZA318U,-30.333333333333332,139.33333333333334,ok,NA
519,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-10850,NA,-30.333333333333332,139.33333333333334,ok,NA
520,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-9473,OZA319,-30.333333333333332,139.33333333333334,ok,NA
521,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-1000,BETA-62204,-30.333333333333332,139.33333333333334,ok,NA
522,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-1920,ANU7753,-30.333333333333332,139.33333333333334,ok,NA
523,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-6380,ANU8136,-30.333333333333332,139.33333333333334,ok,NA
524,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-8820,ANU7754,-30.333333333333332,139.33333333333334,ok,NA
525,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-1300,ANU8140,-30.333333333333332,139.33333333333334,ok,NA
526,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-630,BETA-62205,-30.333333333333332,139.33333333333334,ok,NA
527,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-1480,BETA-30954,-30.5,119.66666666666667,ok,NA
528,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-780,BETA-89607,-30.866666666666667,142.6,ok,NA
529,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-380,BETA-89608,-30.866666666666667,142.6,ok,NA
530,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-470,OZC619,-30.966666666666665,139.33333333333334,ok,NA
531,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-1280,OZC620,-30.966666666666665,139.33333333333334,ok,NA
532,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-410,OZC625,-30.966666666666665,139.33333333333334,ok,NA
533,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-590,OZC623,-30.966666666666665,139.33333333333334,ok,NA
534,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-385,OZC614,-30.966666666666665,139.33333333333334,ok,NA
535,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-230,OZC622U1,-30.966666666666665,139.33333333333334,ok,NA
536,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-7260,OZC615U2,-30.966666666666665,139.33333333333334,ok,NA
537,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-9420,ANU8110,-30.966666666666665,139.33333333333334,ok,NA
538,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-10630,ANU8138,-30.966666666666665,139.33333333333334,ok,NA
539,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-10900,OZA318,-30.966666666666665,139.33333333333334,ok,NA
540,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-10870,ANU8109,-30.966666666666665,139.33333333333334,ok,NA
541,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-9060,ANU8137,-30.966666666666665,139.33333333333334,ok,NA
542,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-5340,ANU8139,-30.966666666666665,139.33333333333334,ok,NA
543,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-6360,BETA-89613,-31.066666666666666,142.56666666666666,ok,NA
544,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-5710,BETA-89609,-31.066666666666666,142.56666666666666,ok,NA
545,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-5240,BETA-91807,-31.066666666666666,142.56666666666666,ok,NA
546,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-6360,BETA-89611,-31.066666666666666,142.56666666666666,ok,NA
547,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-6470,BETA-91809,-31.066666666666666,142.56666666666666,ok,NA
548,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-6520,BETA-91808,-31.066666666666666,142.56666666666666,ok,NA
549,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-5340,BETA-91810,-31.066666666666666,142.56666666666666,ok,NA
550,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-1380,BETA-91811,-31.066666666666666,142.56666666666666,ok,NA
551,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-3430,BETA-89612,-31.066666666666666,142.56666666666666,ok,NA
552,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-1000,OZA313U,-31.066666666666666,142.56666666666666,ok,NA
553,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-1300,OZA312U,-31.066666666666666,142.56666666666666,ok,NA
554,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-460,BETA-59080,-31.066666666666666,142.56666666666666,ok,NA
555,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-2960,BETA-97075,-31.066666666666666,142.56666666666666,ok,NA
556,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-3040,BETA-89606,-31.066666666666666,142.56666666666666,ok,NA
557,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-220,BETA-59077,-31.166666666666668,142.6,ok,NA
558,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-310,BETA-59078,-31.166666666666668,142.6,ok,NA
559,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-280,BETA-86305,-31.166666666666668,142.6,ok,NA
560,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-510,BETA-59079,-31.166666666666668,142.6,ok,NA
561,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-270,BETA-86306,-31.166666666666668,142.6,ok,NA
562,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-530,BETA-86307,-31.166666666666668,142.6,ok,NA
563,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-2680,BETA-80610,-31.166666666666668,142.6,ok,NA
564,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-420,OZC042,-31.166666666666668,142.6,ok,NA
565,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-1840,ANU2385,-31.166666666666668,142.6,ok,NA
566,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-6710,OZB291,-31.35,138.55,ok,NA
567,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-7310,BETA-81090,-31.35,138.55,ok,NA
568,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-6800,OZB292,-31.35,138.55,ok,NA
569,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-7400,BETA-8108,-31.35,138.55,ok,NA
570,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-5020,OZC049,-31.35,138.55,ok,NA
571,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-3690,OZB298,-31.35,138.55,ok,NA
572,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-3640,OZB293,-31.35,138.55,ok,NA
573,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-3790,OZB300,-31.35,138.55,ok,NA
574,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-3570,OZB299,-31.35,138.55,ok,NA
575,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-6290,OZB295,-31.35,138.55,ok,NA
576,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-5690,OZB294,-31.35,138.55,ok,NA
577,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-6930,BETA-81091,-31.35,138.55,ok,NA
578,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-6520,BETA-87299,-31.35,138.55,ok,NA
579,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-6580,BETA-87300,-31.35,138.55,ok,NA
580,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-6880,BETA-87301,-31.35,138.55,ok,NA
581,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-6920,BETA-87302,-31.35,138.55,ok,NA
582,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-6650,OZB297,-31.35,138.55,ok,NA
583,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-6610,OZB296,-31.35,138.55,ok,NA
584,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-7720,BETA-81092,-31.35,138.55,ok,NA
585,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-5790,OZC047,-31.35,138.55,ok,NA
586,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-2430,OZA308U,-31.35,138.55,ok,NA
587,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-2950,OZA309,-31.35,138.55,ok,NA
588,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,Modern,Waikato9584,-23.45,134.7,ok,NA
589,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,2500,OZF197,-23.45,134.7,ok,NA
590,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,606,Waikato9581,-23.45,134.7,ok,NA
591,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,835,Waikato9582,-23.45,134.7,ok,NA
592,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,433,Waikato9585,-23.45,134.7,ok,NA
593,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,Modern,Waikato9583,-23.45,134.7,ok,NA
594,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-1600,OZA310U,-31.395003,138.856257,ok,NA
595,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-961,OZA311,-31.395003,138.856257,ok,NA
596,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,756,Waikato,-24.433333333333334,132.2,ok,NA
597,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,3090,Waikato,-24.433333333333334,132.2,ok,NA
599,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,988,Waikato,-24.433333333333334,132.2,ok,NA
600,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,552,Waikato,-24.433333333333334,132.2,ok,NA
601,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-400,NA,-37.916885,141.973419,ok,NA
602,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-770,OZC041,NA,NA,unresolved,missing_coords_in_source
603,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,undated,NA,-31.28075,149.274618,ok,NA
604,unknown,NA,Rat Midden Distn MasterList6.xls,FossilMiddens,NA,NA,NA,-10870,BETA-67214,NA,NA,unresolved,missing_coords_in_source
605,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,12684,Dirk Hartog I.,NA,NA,NA,-33.43334,136.16666,ok,NA
606,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,NPC NT 2002,Edel Land,NA,NA,NA,-23.66,134.33,ok,NA
607,Leporillus conditor,NA,Rat Midden Distn MasterList6.xls,all records,12689,Kalbarri National Park,NA,NA,NA,-30.25000357260447,131.24999292928266,ok,NA
608,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,12661,Lyons R. Stn,NA,NA,NA,-30.583334,138.366661,ok,NA
609,Leporillus conditor,NA,Rat Midden Distn MasterList6.xls,all records,12744,Mt Gibson Station,NA,NA,NA,-31.66667334257992,128.48332416590603,ok,NA
610,Leporillus conditor,NA,Rat Midden Distn MasterList6.xls,all records,12660,NE Cape Cuvier,NA,NA,NA,-30.550001,138.416666,ok,NA
611,unknown,NA,Rat Midden Distn MasterList6.xls,all records,12652,NE Cape Cuvier,NA,NA,NA,-30.550001,138.416666,ok,NA
612,Leporillus conditor,NA,Rat Midden Distn MasterList6.xls,all records,12657,Peron Peninsula,NA,NA,NA,-28.500004,136.999996,ok,NA
613,unknown,NA,Rat Midden Distn MasterList6.xls,all records,12872,Peron Peninsula,NA,NA,NA,-33.200002,137.099991,ok,NA
614,unknown,NA,Rat Midden Distn MasterList6.xls,all records,12737,Pingandie Stn,NA,NA,NA,-31.500002,138.749996,ok,NA
615,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,NPC NT 2002,Pinnacles Station,NA,NA,NA,-23.8,130.83,ok,NA
616,unknown,NA,Rat Midden Distn MasterList6.xls,all records,12667,Pinnacles Station,NA,NA,NA,-31.366672285473722,130.865269076707,ok,NA
617,Leporillus conditor,NA,Rat Midden Distn MasterList6.xls,all records,12568,Shark Bay,NA,NA,NA,-27.966675,134.166662,ok,NA
618,unknown,NA,Rat Midden Distn MasterList6.xls,all records,12610,Shark Bay,NA,NA,NA,-27.966675,134.166662,ok,NA
619,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes2002,10.7 km W of Bulloo Downs Hstd,NA,NA,NA,-23.967,119.433,ok,NA
620,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Lowry1965,Abrakurrie Cave,NA,NA,NA,-31.666667,127.433333,ok,NA
621,Leporillus conditor,NA,Rat Midden Distn MasterList6.xls,all records,Lowry1966,Abrakurrie Cave,NA,NA,NA,-31.666667,127.433333,ok,NA
622,unknown,NA,Rat Midden Distn MasterList6.xls,all records,Cole2000,"Allitera Tableland Hale River, eastern side, around Numery Dam",NA,NA,NA,-23.2666,134.39998,ok,NA
623,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes2002,Baba Head,NA,NA,NA,-26.6,113.683,ok,NA
624,Leporillus conditor,NA,Rat Midden Distn MasterList6.xls,all records,Baynes2002,Baba Head,NA,NA,NA,-26.6,113.683,ok,NA
625,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes2002,Beanthiny Hill,NA,NA,NA,-29.567,117.25,ok,NA
626,Leporillus conditor,NA,Rat Midden Distn MasterList6.xls,all records,Baynes2002,Bluff Point,NA,NA,NA,-27.833,114.1,ok,NA
627,Leporillus apicalis,NA,Rat Midden Distn MasterList6.xls,all records,Baynes2002,Bluffs near Yaringa Homestead,NA,NA,NA,-25.983,114.283,ok,NA
